,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1568,X236,DOE,X,P.S. 236 Langston Hughes,,718-299-6128,1871 Walton Ave,10453,1,28,1009214,248586,bellis@schools.nyc.gov,http://schools.nyc.gov/schoolportals/09/x236,3,7,3,09X236,40.848898999999996,-73.90952800000001,5,14,23301,2098479.0,2028510021.0,Mount Hope                                                                 
1569,X274,DOE,X,The New American Academy At Roberto Clemente State Park,,718-901-9703,275 Harlem Riv Park Brg,10453,1,72,1006186,250085,mmitja@schools.nyc.gov,http://schools.nyc.gov/schoolportals/09/x274,2,2,3,09X274,40.852536,-73.921467,5,16,53,2009253.0,2028820130.0,University Heights-Morris Heights                                          
1570,X277,DOE,X,P.S. 277,,718-292-3594,519 St Anns Ave,10455,1,54,1008130,235625,jvega@ps277x.com,http://schools.nyc.gov/schoolportals/07/x277,2,3,3,07X277,40.813517,-73.913402,1,8,43,2000114.0,2022740023.0,Mott Haven-Port Morris                                                     
1571,X300,DOE,X,The School Of Science And Applied Learning,,718-584-6310,2050 Prospect Ave,10457,1,18,1015509,247488,vsingle2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x300,3,3,3,12X300,40.846236,-73.887405,6,15,371,2012957.0,2031090001.0,East Tremont                                                               
1572,X304,DOE,X,P.S. 304 Early Childhood School,"<P> <Strong>Note:</strong>  Program prioritizes students zoned to 08X014, 08X071, or 08X072.</P>",718-822-5307,2750 Lafayette Ave,10465,1,36,1031482,240663,jnobile@schools.nyc.gov,http://schools.nyc.gov/schoolportals/08/x304,2,7,3,08X304,40.827471,-73.829753,10,13,152,2080231.0,2055470001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
1573,X307,DOE,X,Luisa Pineiro Fuentes School Of Science And Discovery,,718-601-2632,124 Eames Pl,10468,1,18,1011441,255954,ydiaz10@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x307,2,3,3,10X307,40.869296000000006,-73.901525,8,14,26701,2115783.0,2032480062.0,Van Cortlandt Village                                                      
1574,X310,DOE,X,P.S. 310 Marble Hill,,718-796-9434,260 W Kingsbridge Rd,10463,1,80,1010444,257205,ecardon2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x310,2,3,3,10X310,40.872895,-73.905244,7,14,269,2096486.0,2032390041.0,Kingsbridge Heights                                                        
1575,X314,DOE,X,Fairmont Neighborhood School,,718-860-5210,1550 Vyse Ave,10460,1,36,1015477,243237,swolfso2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x314,3,3,3,12X314,40.834157,-73.887512,3,17,157,2010786.0,2029960010.0,Crotona Park East                                                          
1576,X333,DOE,X,P.S. 333 - The Museum School,,718-860-3313,888 Rev J A Polite Ave,10459,1,18,1012291,238054,lgerena@schools.nyc.gov,http://schools.nyc.gov/schoolportals/08/x333,3,1,3,08X333,40.820403000000006,-73.898912,2,17,87,2005348.0,2026960085.0,Longwood                                                                   
1577,X335,DOE,X,The Academy Of The Arts,,718-860-3401,888 Rev J A Polite Ave,10459,1,18,1012294,238107,fmejia@schools.nyc.gov,http://schools.nyc.gov/schoolportals/08/x335,2,1,3,08X335,40.820403000000006,-73.898912,2,17,87,2005348.0,2026960085.0,Longwood                                                                   
1578,X340,DOE,X,P.S. 340,,718-220-1830,25 West 195 St,10468,1,18,1012674,255963,macosta@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x340,2,3,3,10X340,40.869007,-73.89749,7,11,409,2101862.0,2032470015.0,Van Cortlandt Village                                                      
1579,X357,DOE,X,Young Voices Academy Of The Bronx,,718-794-4080,800 Lydig Ave,10462,1,36,1021967,250517,ncruz8@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x357,2,3,3,11X357,40.854415,-73.863732,11,13,228,2048831.0,2042930031.0,Pelham Parkway                                                             
1580,X359,DOE,X,Concourse Village Elementary School,,718-402-7503,750 Concourse Vlg West,10451,1,24,1005524,239082,asorden@schools.nyc.gov,http://schools.nyc.gov/schoolportals/07/x359,2,3,3,07X359,40.823174,-73.923326,4,17,61,2002454.0,2024430079.0,East Concourse-Concourse Village                                           
1581,X360,DOE,X,P.S. 360,,718-548-1511,2880 Kingsbridge Ter,10463,1,46,1011283,257987,mrojaspolite@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x360,7,3,3,10X360,40.874411,-73.902573,8,14,273,2103864.0,2032530341.0,Van Cortlandt Village                                                      
1582,X369,DOE,X,Young Leaders Elementary School,,718-292-7391,468 East 140 St,10454,1,28,1006464,234126,aponte13@schools.nyc.gov,http://schools.nyc.gov/schoolportals/07/x369,3,3,3,07X369,40.809534,-73.919903,1,8,39,2000308.0,2022840034.0,Mott Haven-Port Morris                                                     
1583,X386,DOE,X,School For Environmental Citizenship,,718-563-3292,125 East 181 St,10453,1,80,1010935,250846,lfox2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x386,2,3,3,10X386,40.854872,-73.903458,5,14,23704,2013849.0,2031700001.0,Fordham South                                                              
1584,X392,DOE,X,Bronx Delta School,,718-935-3621,650 Hollywood Ave,10465,1,36,1034611,240528,info@bronxdelta.com,http://bronxdelta.com,2,3,3,08X392,40.826526,-73.81841700000001,10,13,158,2077130.0,2054380001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
1585,X394,CHARTER,X,Little Haven @ Mott Haven Academy Charter School,,718-292-7015,170 Brown Pl,10454,1,36,1006134,233057,info@havenacademy.org,http://havenacademy.org/littlehaven/,7,3,2,07X394,40.806381,-73.921149,1,8,25,2000023.0,2022630001.0,Mott Haven-Port Morris                                                     
1586,X396,DOE,X,P.S. 396,,718-294-0862,1930 Andrews Ave,10453,1,28,1008316,250639,ntine@schools.nyc.gov,http://schools.nyc.gov/schoolportals/10/x396,3,3,3,10X396,40.854701,-73.913197,5,14,24502,2014692.0,2032160002.0,University Heights-Morris Heights                                          
1587,X443,DOE,X,The Family School,,718-538-3266,1116 Sheridan Ave,10456,1,36,1006991,242302,plee7@schools.nyc.gov,http://schools.nyc.gov/schoolportals/09/x443,5,9,3,09X443,40.831992,-73.91796,4,16,18102,2002745.0,2024560100.0,East Concourse-Concourse Village                                           
1588,X449,DOE,X,Grant Avenue Elementary School,,718-681-6288,250 East 164 St,10456,1,18,1007083,241086,kerat@schools.nyc.gov,http://schools.nyc.gov/schoolportals/09/x449,2,3,3,09X449,40.828696,-73.917668,4,16,18302,2002497.0,2024460043.0,East Concourse-Concourse Village                                           
1589,X458,DOE,X,Samara Community School,,718-935-3448,1550 Vyse Ave,10460,1,36,1015449,243177,info@samaracommunityschool.org,http://samaracommunityschool.org,3,3,3,12X458,40.834157,-73.887512,3,17,157,2010786.0,2029960010.0,Crotona Park East                                                          
1590,X463,DOE,X,Urban Scholars Community School,,718-842-8133,1180 Tinton Ave,10456,1,28,1011856,241080,djones51@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x463,2,3,3,12X463,40.828419,-73.90072099999999,3,17,135,2004869.0,2026720001.0,Morrisania-Melrose                                                         
1591,X487,Charter,X,Girls And Boys Preparatory Charter School Of The Bronx,,212-346-6000,441 East 148 St,10455,1,54,1007430,236124,emattey@publicprep.org,,5,9,3,08X487,40.814774,-73.916797,1,8,43,2097025.0,2022930046.0,Mott Haven-Port Morris                                                     
1592,X491,CHARTER,X,Academic Leadership Charter School,,718-585-4215,677 East 141 St,10454,1,54,1008343,233547,lvarghese07@gmail.com,http://alcsbronx.org,5,9,3,07X491,40.807334999999995,-73.91273100000001,1,8,33,2003834.0,2025710001.0,Mott Haven-Port Morris                                                     
1593,X531,DOE,X,Archer Elementary School,,718-828-3791,1827 Archer St,10460,1,18,1021279,244639,zhaviland@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x531,2,3,3,12X531,40.837631,-73.866036,9,18,21601,2028640.0,2039210030.0,West Farms-Bronx River                                                     
1594,X536,DOE,X,P.S. 536,,718-931-4270,1827 Archer St,10460,1,18,1021269,244708,smedina10@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x536,2,3,3,12X536,40.837631,-73.866036,9,18,21601,2028640.0,2039210030.0,West Farms-Bronx River                                                     
1595,X554,CHARTER,X,NYC Montessori Charter School,,347-226-9094,423 East 138th St,10454,1,52,1005958,233986,andujar@nycmcs.org,http://nycmcs.org,3,4,1,07X554,40.808695,-73.921887,1,8,39,2101568.0,2022830088.0,Mott Haven-Port Morris                                                     
1596,X555,DOE,X,Mount Eden Children's Academy,,718-294-8155,1501 Jerome Ave,10452,1,54,1007400,246313,ipayan@schools.nyc.gov,http://schools.nyc.gov/schoolportals/09/x555,2,3,3,09X555,40.842495,-73.91608199999999,4,14,209,2008336.0,2028590077.0,West Concourse                                                             
1597,X567,DOE,X,Linden Tree Elementary School,,718-239-7401,1560 Purdy St,10462,1,18,1024930,244813,ldebonis@schools.nyc.gov,http://lindentreepta.weebly.com,2,2,3,11X567,40.837931,-73.853524,9,18,222,2041247.0,2039480055.0,Parkchester                                                                
1598,X691,DOE,X,Bronx Little School,,718-792-2650,1827 Archer St,10460,1,18,1021292,244573,jgordon7@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x691,3,7,3,12X691,40.837631,-73.866036,9,18,21601,2028640.0,2039210030.0,West Farms-Bronx River                                                     
1599,X718,CHARTER,X,Bronx Charter School For Better Learning,,718-655-6660,3740 Baychester Ave,10466,1,18,1028544,261528,dtamulonis1@bronxbetterlearning.org,http://bronxbetterlearning.org,3,3,2,11X718,40.884343,-73.840254,12,12,484,2065992.0,2049160001.0,Eastchester-Edenwald-Baychester                                            
1600,XAAA,NYCEEC,X,Harry H Gordon School Annex ( NYL ),,718-838-5993,1180 East 214 St,10469,1,16,1025187,258436,karen.griffoul@yai.org,,5,9,3,11XAAA,40.876006,-73.851523,12,12,382,2059823.0,2047080009.0,Williamsbridge-Olinville                                                   
1601,XAAC,NYCEEC,X,Puerto Rican Family Institute Bronx Head Start,,718-991-5590,1423 Prospect Ave,10459,1,54,1012816,242679,cfontanez@prfi.org,,5,9,3,12XAAC,40.832727,-73.896549,3,16,151,2116987.0,2029620029.0,Morrisania-Melrose                                                         
1602,XAAH,NYCEEC,X,Amalgamated Nursery School,,718-543-8688,3980 Orloff Ave,10463,1,35,1014084,261453,amalgamatedns@yahoo.com,http://amalgamatednurseryschool.com,5,2,1,10XAAH,40.884167,-73.89244000000001,8,11,281,2015481.0,2032520276.0,Van Cortlandt Village                                                      
1603,XAAS,NYCEEC,X,Bronxdale Nursery,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-991-8315,1065 Bch Ave,10472,1,32,1021459,240553,mscrosleyp@gmail.com,,3,7,1,12XAAS,40.827038,-73.865255,9,18,44,2092801.0,2037250001.0,Soundview-Bruckner                                                         
1604,XAAX,NYCEEC,X,Christ The King School,,718-538-5959,1345 Grand Concourse,10452,1,54,1007665,244411,ctk_braswell@hotmail.com,http://christthekingbronx.org,3,3,2,09XAAX,40.837408,-73.914889,4,16,22102,2008052.0,2028400065.0,West Concourse                                                             
1605,XABI,NYCEEC,X,Shining Stars UPK,,718-823-2393,3573 Bruckner Blvd,10461,1,30,1031819,248959,alexandra.lacas@gai-edu.org,http://greekamericaninstitute.org,2,3,1,08XABI,40.848968,-73.82800300000001,10,13,300,2095007.0,2041990001.0,Pelham Bay-Country Club-City Island                                        
1606,XABK,NYCEEC,X,Holy Cross School,,718-842-4492,1846 Randall Ave,10473,1,90,1022814,236982,UPKAdmit@holycrossbx.org,,3,3,1,08XABK,40.817305,-73.86069,9,18,16,2021482.0,2035240020.0,Soundview-Castle Hill-Clason Point-Harding Park                            
1607,XABL,NYCEEC,X,Holy Family School,,718-863-7280,2169 Blackrock Ave,10472,1,72,1025519,241386,b203@adnyedcuation.org,http://hfsflushing.org,3,3,2,08XABL,40.828912,-73.851484,9,18,78,2026397.0,2038080038.0,Westchester-Unionport                                                      
1608,XABM,NYCEEC,X,Holy Rosary School,,718-652-1838,1500 Arnow Ave,10469,1,120,1027856,255340,deev16@verizon.net,http://holyrosaryschoolbronx.org,3,4,1,11XABM,40.867571000000005,-73.842626,11,13,360,2054563.0,2045340045.0,Allerton-Pelham Gardens                                                    
1609,XABT,NYCEEC,X,Immaculate Conception School,,718-547-3346,760 East Gun Hl Rd,10467,1,36,1021927,258568,b207@adnyeducation.org,http://schoolofimmaculateconception.org,5,9,3,11XABT,40.876633,-73.864113,12,12,372,2057021.0,2046310075.0,Williamsbridge-Olinville                                                   
1610,XACE,NYCEEC,X,Nativity Of Our Blessed Lady,,718-324-2188,3893 Dyre Ave,10466,1,58,1030814,263142,b208@adnyeducation.org,http://nativityofourblessedlady.org,3,7,1,11XACE,40.888925,-73.83130600000001,12,12,484,2087375.0,2049470017.0,Eastchester-Edenwald-Baychester                                            
1611,XACF,NYCEEC,X,New Covenant Christian School,,718-519-8884,1497 Needham Ave,10469,1,72,1026190,259986,dappia@ncchristianschool.org,,5,9,3,11XACF,40.880088,-73.84820500000001,12,12,386,2060149.0,2047170074.0,Eastchester-Edenwald-Baychester                                            
1612,XACJ,NYCEEC,X,Our Lady If The Assumption School,,718-829-1706,1617 Parkview Ave,10461,1,54,1032045,247331,b210@adnyeducation.org,http://olassumptionbronx.org,5,9,3,08XACJ,40.845475,-73.82701800000001,10,13,26602,2087149.0,2041730018.0,Pelham Bay-Country Club-City Island                                        
1613,XACK,NYCEEC,X,Our Lady Of Grace School,,718-547-9918,3981 Bronxwood Ave,10466,1,72,1024361,262183,principal@olgschoolbronx.com,http://olgschoolbronx.com,3,3,1,11XACK,40.886209,-73.8546,12,12,406,2111579.0,2048500076.0,Williamsbridge-Olinville                                                   
1614,XACM,NYCEEC,X,Our Lady Of Mount Carmel,,718-295-6080,2465 Bathgate Ave,10458,1,92,1014990,252015,olmcsecy@gmail.com,http://mtcarmelschoolbronx.org,2,4,2,10XACM,40.858243,-73.888671,6,15,387,2011776.0,2030580020.0,Belmont                                                                    
1615,XACR,NYCEEC,X,Regent School,,718-653-2900,719 East 216 St,10467,1,18,1022122,260407,dteshuva@amcearlylearn.com,,5,9,3,11XACR,40.881188,-73.863127,12,12,390,2057946.0,2046640039.0,Williamsbridge-Olinville                                                   
1616,XACX,NYCEEC,X,St. Angela Merici School,,718-293-3365,266 East 163rd St,10451,1,90,1006885,240691,b221@adnyeducation.org,,5,9,3,09XACX,40.827312,-73.917753,4,16,18302,2096463.0,2024450028.0,East Concourse-Concourse Village                                           
1617,XACY,NYCEEC,X,St. Ann - Our Lady Of Mount Carmel Annex,,718-655-3449,3511 Bainbridge Ave,10467,1,36,1017830,260531,lflores@saintannschoolbx.org,,2,1,1,10XACY,40.881387,-73.878395,7,11,431,2017800.0,2033280060.0,Norwood                                                                    
1618,XADH,NYCEEC,X,St. Brendan School,,718-653-2292,268 East 207th St,10467,1,36,1018077,258240,stbrendanschoolbronx@gmail.com,http://stbrendanschoolbronx.org,4,3,2,10XADH,40.875575,-73.87761,7,11,423,2018138.0,2033420029.0,Norwood                                                                    
1619,XADJ,NYCEEC,X,St. Clare Of Assisi School,,718-892-4080,1911 Hone Ave,10461,1,160,1023890,249407,theresa.bivona@archny.org,http://stclareofassisischool.org,2,3,1,11XADJ,40.851206,-73.856534,11,13,250,2087156.0,2042690037.0,Pelham Parkway                                                             
1620,XADL,NYCEEC,X,St. Francis De Chantal School,,718-892-5359,2962 Harding Ave,10465,1,54,1036143,236729,earlychildhood.education@archny.org,http://sfdchantalschool.org,5,9,3,08XADL,40.816445,-73.813451,10,13,118,2097494.0,2054520001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
1621,XADN,NYCEEC,X,St. Francis Of Assisi School,,718-994-4650,4300 Baychester Ave,10466,1,54,1027113,266168,assistantprincipal@sfabx.com,http://sfabx.com,3,3,1,11XADN,40.897077,-73.84524,12,12,444,2070412.0,2050570001.0,Woodlawn-Wakefield                                                         
1622,XADO,NYCEEC,X,St. Francis Xavier School,,718-863-0531,1711 Haight Ave,10461,1,116,1025058,248405,sfxupk@gmail.com,http://sfxschool.net,3,4,1,11XADO,40.848524,-73.852261,11,13,254,2045014.0,2041080029.0,Van Nest-Morris Park-Westchester Square                                    
1623,XADQ,NYCEEC,X,St. Helena School,,718-892-3234,2050 Benedict Ave,10462,1,80,1024186,243295,b239@adnyeducation.org,http://sthelenaelementary.com,5,9,3,11XADQ,40.834474,-73.856346,9,18,222,2028943.0,2039320075.0,Parkchester                                                                
1624,XADT,NYCEEC,X,St. John Chrysostom School,,718-328-7226,1144 Hoe Ave,10459,1,92,1014501,240707,b243@adnyeducation.org,http://sjchrysostom.org,3,3,1,12XADT,40.827328,-73.890888,3,17,12101,2086634.0,2027520009.0,Morrisania-Melrose                                                         
1625,XADV,NYCEEC,X,St. John School,,718-548-0255,3143 Kingsbridge Ave,10463,5,72,1010258,260215,b242@adnyeduction.org,http://stjohnschoolbronx.org,2,3,1,10XADV,40.880542,-73.905873,8,11,289,2083180.0,2057080088.0,Spuyten Duyvil-Kingsbridge                                                 
1626,XADW,NYCEEC,X,St. Joseph School,,718-583-9432,1946 Bathgate Ave,10457,1,120,1012864,248084,b245@adnyeducation.org,,5,9,3,09XADW,40.847722,-73.89667299999999,6,15,395,2011434.0,2030430050.0,Claremont-Bathgate                                                         
1627,XADY,NYCEEC,X,St. Lucy School,,718-882-2203,830 Mace Ave,10467,1,148,1022436,253681,minneci@stlucys.org,http://stlucys.org,3,3,1,11XADY,40.863116999999995,-73.862445,11,13,328,2095039.0,2044380027.0,Bronxdale                                                                  
1628,XADZ,NYCEEC,X,St. Luke School,,718-585-0380,608 East 139th St,10454,1,36,1007753,233114,b247@adnyeducation.org,http://stluke138.org,5,9,3,07XADZ,40.806923,-73.915658,1,8,2702,2003628.0,2025510026.0,Mott Haven-Port Morris                                                     
1629,XAEB,NYCEEC,X,St. Margaret Of Cortona,,718-549-8580,452 West 260th St,10471,1,92,1011055,270141,principal@stmargaretschoolriverdale.com,http://stmargaretschoolriverdale.com,7,3,1,10XAEB,40.908305,-73.90290300000001,8,11,337,2085311.0,2058710547.0,North Riverdale-Fieldston-Riverdale                                        
1630,XAZD,NYCEEC,X,A House On Beekman Preschool,,972-841-8120,390 Jackson Ave,10454,1,14,1009045,233984,sloan@ahouseonbeekman.org,,5,9,3,07XAZD,40.809153,-73.910547,1,8,35,2003865.0,2025730071.0,Mott Haven-Port Morris                                                     
1631,XAEF,NYCEEC,X,St. Mary School,,718-547-0500,3956 Carpenter Ave,10466,1,72,1022009,262865,slater15fisher@aol.com,http://stmaryschoolbx.org,3,3,1,11XAEF,40.888309,-73.86355400000001,12,12,394,2062993.0,2048260043.0,Williamsbridge-Olinville                                                   
1632,XAEH,NYCEEC,X,St. Philip Neri School,,718-365-8806,3031 Grand Concourse,10468,1,36,1015416,257686,b256@adnyeducation.org,http://stphilipneribronx.org,5,9,3,10XAEH,40.873666,-73.88696800000001,7,11,411,2017313.0,2033100057.0,Bedford Park-Fordham North                                                 
1633,XAEL,NYCEEC,X,St. Raymond Elementary,,718-597-3232,2380 East Tremont Ave,10462,1,72,1024568,246118,patricia.brito@archny.org,,5,9,3,11XAEL,40.842332,-73.854483,9,18,21001,2097353.0,2039580080.0,Parkchester                                                                
1634,XAEN,NYCEEC,X,St. Simon Stock Elementary School,,718-367-0453,2195 Valentine Ave,10457,1,36,1012174,250892,Angela.Ceparano@archny.org,http://stsimonstockschool.org,5,9,3,10XAEN,40.854893,-73.898983,5,15,381,2013546.0,2031490140.0,Mount Hope                                                                 
1635,XAEO,NYCEEC,X,St. Theresa,,718-792-3688,2872 Sttheresa Ave,10461,1,92,1030340,248745,b262@adnyeducation.org,http://sttheresaschoolbronx.org,7,3,1,08XAEO,40.849483,-73.833239,10,13,26601,2046491.0,2041920023.0,Pelham Bay-Country Club-City Island                                        
1636,XAEP,NYCEEC,X,St. Thomas Aquinas School,,718-893-7600,1909 Daly Ave,10460,1,90,1016092,245540,b263@adnyeducation.org,,5,9,3,12XAEP,40.840695000000004,-73.884584,6,17,359,2010618.0,2029850017.0,East Tremont                                                               
1637,XAEW,NYCEEC,X,"Learning Tree, The",,718-944-0960,801 Bartholdi St,10467,1,72,1022274,257708,msjoyce@tltprep.org,http://learningtreeprep.org,3,2,1,11XAEW,40.873827,-73.862622,12,12,372,2057044.0,2046330011.0,Williamsbridge-Olinville                                                   
1638,XAFA,NYCEEC,X,UCP / Nyc's Bronx Children's Program,,718-652-9790,1770 Stillwell Ave,10469,1,16,1029987,251601,bellman@ucpnyc.org,http://ucpnyc.org,2,3,2,11XAFA,40.858063,-73.834696,11,13,284,2102042.0,2044110300.0,Van Nest-Morris Park-Westchester Square                                    
1639,XAFB,NYCEEC,X,"Villa Maria Academy, Inc.",,718-824-3260,3335 Country Clb Rd,10465,1,54,1035029,245985,teresa.barton@archny.org,http://vma-ny.org,7,7,2,08XAFB,40.841156,-73.817166,10,13,27402,2087429.0,2054090475.0,Pelham Bay-Country Club-City Island                                        
1640,XAFG,NYCEEC,X,Little Stars III,,347-947-3171,1420 Burke Ave,10469,1,58,1026812,257106,lstarsthree@aol.com,http://littlestarspreschools.com,3,7,1,11XAFG,40.87233,-73.846506,12,12,358,2061698.0,2047600001.0,Eastchester-Edenwald-Baychester                                            
1641,XAFK,NYCEEC,X,Phipps Neighborhoods Daly Avenue ECEC,,718-364-2496,921 East 180 St,10460,1,72,1017104,247006,KMORRIS@PHIPPSNY.ORG,http://phippsny.org,3,8,2,12XAFK,40.844498,-73.881473,6,17,363,2114117.0,2031280001.0,East Tremont                                                               
1642,XAFL,NYCEEC,X,"Garvey School, The",,781-320-3902,950 Baychester Ave,10475,1,38,1030446,259204,thegarveyschool@gmail.com,http://garveyschool.org,3,4,1,11XAFL,40.878316,-73.833123,10,12,46201,2097914.0,2051410120.0,Co-op City                                                                 
1643,XAFP,NYCEEC,X,East Side House,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-5250,201 Saint Anns Ave,10454,1,15,1006786,232909,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAFP,40.805741999999995,-73.918238,1,8,25,2090986.0,2022630019.0,Mott Haven-Port Morris                                                     
1644,XAFZ,NYCEEC,X,New Covenant Christian School,,718-299-5250,1925 Grand Concourse,10453,1,36,1010287,249017,mcordero@ncchristianschool.org,,5,9,3,9XAFZ,40.850065,-73.90552199999999,5,14,23501,2086655.0,2028080021.0,Mount Hope                                                                 
1645,XAGC,NYCEEC,X,Highbridge Advisory Council ECC #1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-299-3917,1594 Townsend Ave,10452,1,49,1008211,246880,DWashington@hacsf.com,http://hacfs.org,3,7,1,09XAGC,40.844274,-73.91363299999999,4,14,22702,2103870.0,2028470041.0,Mount Hope                                                                 
1646,XAGF,NYCEEC,X,Manida ( Center #1 ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-542-7590,711 Manida St,10474,1,79,1015054,236102,junerose7@msn.com,,3,7,2,08XAGF,40.814758000000005,-73.88847700000001,2,17,93,2006496.0,2027630029.0,Hunts Point                                                                
1647,XAGX,NYCEEC,X,LSSMNY : Early Life Children's Center 6,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-943-0580,2125 Watson Ave,10472,1,53,1024951,241571,vmoreira@lssny.org,http://lssny.org,7,3,2,08XAGX,40.829501,-73.852614,9,18,78,2026420.0,2038090018.0,Westchester-Unionport                                                      
1648,XAHA,NYCEEC,X,Ready Set Learn,,718-484-8777,3480 Third Ave,10456,1,36,1010267,241697,kelleycandice14@gmail.com,http://rslcc.com,3,7,1,09XAHA,40.830169,-73.906233,3,16,145,2118328.0,2026097501.0,Claremont-Bathgate                                                         
1649,XAHB,NYCEEC,X,Grow With Us ( Susan E Wagner ),,718-299-6892,1732 Davidson Ave,10453,1,54,1008297,248215,smorenogwu@gmail.com,,3,7,2,09XAHB,40.847798,-73.91341899999999,5,14,217,2008362.0,2028610063.0,University Heights-Morris Heights                                          
1650,XAHD,NYCEEC,X,Mid Bronx CCRP ECC 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-9384,1020 Smt Ave,10452,1,31,1003706,243050,ogdendc@midbronx.org,http://midbronx.org,3,6,1,09XAHD,40.833776,-73.929869,4,8,189,2003457.0,2025250007.0,Highbridge                                                                 
1651,XAHF,NYCEEC,X,Dr. Katharine Dodge Brownell School,,914-375-8652,450 Castle Hl Ave,10473,3,25,1026551,236861,nbrown@leakeandwatts.org,,5,9,3,08XAHF,40.815883,-73.84729300000001,9,18,84,2021209.0,2035110030.0,Soundview-Castle Hill-Clason Point-Harding Park                            
1652,XAHH,NYCEEC,X,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-259-7081,1997 Bathgate Ave,10457,1,43,1013008,248709,lbtrabajamos_hs@yahoo.com,http://trabajamoschs.com,3,4,1,10XAHH,40.848824,-73.896075,6,15,395,2011440.0,2030440024.0,Claremont-Bathgate                                                         
1653,XAHL,NYCEEC,X,East Bronx DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-617-2900,1113 Colgate Ave,10472,1,40,1017010,240188,eastbronxdaycare@verizon.net,,3,7,1,08XAHL,40.82629,-73.881509,9,17,52,2023714.0,2037360001.0,Soundview-Bruckner                                                         
1654,XAHM,NYCEEC,X,Northeast Bronx DCC ( Susan Wagner ),,718-601-5401,5401 Post Rd,10471,1,38,1012413,267701,susanwagnerdayschool1@yahoo.com,,3,7,2,10XAHM,40.901354,-73.89784499999999,8,11,345,2084657.0,2058422002.0,North Riverdale-Fieldston-Riverdale                                        
1655,XAHO,NYCEEC,X,1332 Fulton Ave DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-378-1330,1332 Fulton Ave,10456,1,36,1011201,242786,map1332fultondcc@outlook.com,,5,9,3,09XAHO,40.833147,-73.902814,3,16,149,2009685.0,2029310015.0,Morrisania-Melrose                                                         
1656,XAHR,NYCEEC,X,Concord Head Start / Early Learn Center,,718-292-8564,560 Concord Ave,10455,3,17,1009806,235709,dlicona@cmcs.org,http://cmcs.org,3,4,1,07XAHR,40.813452000000005,-73.90799399999999,1,8,73,2096871.0,2026410042.0,Melrose South-Mott Haven North                                             
1657,XAHS,NYCEEC,X,"Little Stars Too, Inc.",,718-515-8800,1083 Allerton Ave,10469,1,40,1023980,254689,lstarstoo@aol.com,http://littlestarsschool.com,5,9,3,11XAHS,40.865460999999996,-73.856406,11,13,344,2054002.0,2045200059.0,Allerton-Pelham Gardens                                                    
1658,XAHW,NYCEEC,X,Betances ECC ( NYCHA ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-1100,528 East 146th St,10455,1,22,1007717,235292,Hammonda@e-s-s.org,http://essnyc.org,3,2,1,07XAHW,40.812728,-73.915397,1,8,43,2093913.0,2022720038.0,Mott Haven-Port Morris                                                     
1659,XAIB,NYCEEC,X,Throggs Neck Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-882-0172,461 Swinton Ave,10465,1,20,1033307,238199,Familytnelc@gmail.com,,3,4,1,08XAIB,40.820332,-73.822263,10,13,144,2093888.0,2055820001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
