,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
709,M329,CHARTER,M,Harlem Link Charter School Pre - Kindergarten,,212-289-3249,20 West 112 St,10026,1,36,998169,230183,info@harlemlink.org,http://harlemlink.org/,5,9,3,03M329,40.798511,-73.949251,10,9,186,1051410.0,1015950015.0,Central Harlem South                                                       
710,M340,DOE,M,Sixth Avenue Elementary School,,718-935-3440,590 Sixth Ave,10011,1,72,985552,208488,ps340info@gmail.com,http://ps340.org,2,3,3,02M340,40.739178,-73.9955,5,3,54,1068261.0,1008187501.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
711,M343,DOE,M,The Peck Slip School,,212-346-5210,1 Peck Slip,10038,1,36,982765,199173,tmalave@schools.nyc.gov,http://schools.nyc.gov/schoolportals/02/m343,5,9,3,02M343,40.708766,-74.00240600000001,1,1,1501,1001363.0,1001060009.0,Battery Park City-Lower Manhattan                                          
712,M348,DOE,M,Washington Heights Expeditionary Learning School,,212-781-0524,511 West 182nd St,10033,1,36,1003333,248666,bkimmel@schools.nyc.gov,http://schools.nyc.gov/schoolportals/06/m348,3,7,3,06M348,40.848908,-73.930948,12,10,269,1063703.0,1021550035.0,Washington Heights North                                                   
713,M351,CHARTER,M,Success Academy Charter School - Harlem 1 Pre - Kindergarten,,646-277-7170,34 West 118 St,10026,1,36,998666,231764,SAH1.MainOffice@saschools.org,http://successacademies.org/schools/harlem-1/,5,9,3,03M351,40.80247,-73.94671600000001,10,9,190,1051434.0,1016010001.0,Central Harlem South                                                       
714,M361,DOE,M,The Children's Workshop School,,212-614-9531,610 East 12 St,10009,1,36,990267,204367,mvelez4@schools.nyc.gov,http://schools.nyc.gov/schoolportals/01/m361,2,3,3,01M361,40.727892,-73.978525,3,2,28,1079053.0,1003940012.0,Lower East Side                                                            
715,M363,DOE,M,Neighborhood School,<P> <Strong>Note:</strong>  Students who qualify for Free and Reduced Lunch and/or are English Language Learners will have priority for 45% of seats.</P>,212-387-0195,121 East 3 St,10009,1,18,988085,203178,dspielberg@schools.nyc.gov,http://tnsny.org,3,3,3,01M363,40.724117,-73.98638100000001,3,2,32,1005760.0,1004310014.0,East Village                                                               
717,M364,DOE,M,Earth School,<P> <Strong>Note:</strong>  Students who qualify for Free and Reduced Lunch and/or are English Language Learners will have priority for 45% of seats.</P>,212-477-1735,600 East 6 St,10009,1,36,989435,203081,afutterman2@schools.nyc.gov,http://theearthschool.org,2,3,3,01M364,40.72438,-73.98138,3,2,2601,1004627.0,1003870001.0,Lower East Side                                                            
718,MBKF,NYCEEC,M,Sunshine Lc Of 3rd Ave,,732-927-7080,2205 Third Ave,10035,1,54,1001488,230967,stuychurch@optimum.net,,5,9,3,04MBKF,40.800649,-73.93803100000001,11,8,194,1088601.0,1017857502.0,East Harlem North                                                          
719,M366,DOE,M,Washington Heights Academy,,212-304-3320,202 Sherman Ave,10034,1,54,1005984,254644,rmartin8@schools.nyc.gov,http://schools.nyc.gov/schoolportals/06/m366,2,3,3,06M366,40.8654,-73.92110100000001,12,10,293,1081910.0,1022260041.0,Marble Hill-Inwood                                                         
720,M375,DOE,M,Mosaic Preparatory Academy,,212-722-3109,141 East 111 St,10029,1,36,999640,229213,lcaesar@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m375,2,3,3,04M375,40.79564,-73.94440999999999,11,8,172,1081346.0,1016390003.0,East Harlem South                                                          
721,M382,CHARTER,M,Dream Charter School,,212-722-0232,433 East 100 St,10029,1,36,1000576,225463,info@dreamschoolnyc.org,http://dreamschoolnyc.org/,5,9,3,04M382,40.785258,-73.941526,11,8,162,1083933.0,1016940001.0,East Harlem South                                                          
722,M397,DOE,M,Spruce Street School,,212-266-4800,12 Spruce St,10018,1,36,982696,198290,nharris2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/02/m397,3,3,3,02M397,40.711313,-74.005472,1,1,1501,1087485.0,1001007502.0,Battery Park City-Lower Manhattan                                          
723,M497,DOE,M,Central Park East I,,212-860-5821,1573 Madison Ave,10029,1,18,998390,228427,luehling@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m497,3,3,3,04M497,40.793763,-73.949381,11,8,17401,1051515.0,1016120050.0,East Harlem South                                                          
724,M513,DOE,M,Castle Bridge School,<P> <Strong>Note:</strong>  Students from families impacted by incarceration will have priority for 10% of seats and students who qualify for Free and Reduced Lunch will have priority for 60% of seats. Families impacted by incarceration should contact the school directly.</P>,212-740-4701,560 West 169 St,10032,1,18,1001271,245593,jzuckerman@schools.nyc.gov,http://schools.nyc.gov/schoolportals/06/m513,3,6,1,06M513,40.841321,-73.938506,12,10,251,1062994.0,1021250001.0,Washington Heights South                                                   
725,M517,DOE,M,Teachers College Community School,<P> <Strong>Note:</strong>  Program prioritizes students in Districts 5 and 6.</P>,212-316-8080,168 Morningside Ave,10027,1,18,997119,235303,zharris4@schools.nyc.gov,http://schools.nyc.gov/schoolportals/05/m517,2,3,3,05M517,40.81242,-73.953315,9,7,21303,1084102.0,1019670024.0,Manhattanville                                                             
726,M964,DOE,M,Central Park East II,,212-860-5992,19 East 103 St,10029,1,18,997653,227966,nsmith3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m964,3,3,1,04M964,40.792122,-73.951961,11,8,168,1051497.0,1016090007.0,East Harlem South                                                          
727,MAAY,NYCEEC,M,Ascension School,,212-222-5161,220 West 108 St,10025,1,54,993688,231494,omar.ortiz@archny.org,,5,9,3,3MAAY,40.802071000000005,-73.96556700000001,7,7,195,1056664.0,1018790044.0,Morningside Heights                                                        
728,MABK,NYCEEC,M,Cassidy's Place,,212-845-3821,419 East 86th St,10028,1,18,998519,222262,Plin@a-b-c.org,http://a-b-c.org,1,4,2,02MABK,40.776514,-73.948491,8,5,14402,1083281.0,1015660008.0,Yorkville                                                                  
729,MABT,NYCEEC,M,"Storefront Academy Harlem, The",,212-427-7900,70 East 129th St,10035,1,18,1001502,233529,llescouflair@storefrontacademy.org,http://storefrontacademy.org,3,3,1,05MABT,40.807947,-73.938024,11,9,206,1054214.0,1017530139.0,Central Harlem North-Polo Grounds                                          
730,MACU,NYCEEC,M,Corpus Christi,,212-662-9344,535 West 121st St,10027,1,36,995106,234772,m004@adnyeducation.org,http://ccschoolnyc.org,5,9,3,03MACU,40.810856,-73.960718,9,7,203,1059649.0,1019760006.0,Morningside Heights                                                        
731,MADL,NYCEEC,M,Good Shepherd School,,212-567-5800,620 Isham St,10034,1,36,1006162,255963,agnesgmcnamara@gmail.com,http://gsschoolnyc.org,5,9,3,06MADL,40.869198,-73.92045999999999,12,10,303,1082056.0,1022420019.0,Marble Hill-Inwood                                                         
732,MADO,NYCEEC,M,Guardian Angel,,212-989-8280,193 10th Ave,10011,1,72,982837,211367,m007@adnyeducation.org,http://guardianangelschool-nyc.org,5,9,3,02MADO,40.746718,-74.00489,4,3,99,1012312.0,1006930034.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
733,MAED,NYCEEC,M,Immaculate Conception School,,212-475-2590,419 East 13th St,10009,1,40,989155,205415,m016@adnyeducation.org,http://immaculateconceptionschoolnyc.org,5,9,3,01MAED,40.730402000000005,-73.982447,3,2,34,1079097.0,1004410010.0,East Village                                                               
734,MAEE,NYCEEC,M,Incarnation School,,212-795-1030,570 West 175th St,10033,1,108,1001948,247113,mmorales@incarnationnyc.org,http://incarnationnyc.org,2,3,1,06MAEE,40.845123,-73.935864,12,10,261,1063153.0,1021310012.0,Washington Heights South                                                   
735,MAFQ,NYCEEC,M,Our Lady Queen Of Martyrs School,,212-567-3190,71 Arden St,10040,1,54,1004154,253977,m035@adnyeducation.org,http://olqmnyc.org,5,9,3,06MAFQ,40.863192,-73.927925,12,10,287,1064245.0,1021750136.0,Washington Heights North                                                   
736,MAFV,NYCEEC,M,Yeshiva Rabbi Samson Raphael Hirsch,,212-568-6200,85 - 93 Bennett Ave,10033,3,35,1002207,250051,splotzker@yrsrh.org,,5,9,3,06MAFV,40.852962,-73.935386,12,10,271,1081887.0,1021800135.0,Washington Heights North                                                   
737,MAGN,NYCEEC,M,St. Ann School,,212-722-1295,314 East 110th St,10029,1,54,1000920,228073,hamueller@stannschoolnyc.org,http://stannschoolnyc.org,3,3,1,04MAGN,40.792929,-73.939977,11,8,180,1081359.0,1016810011.0,East Harlem North                                                          
738,MAGR,NYCEEC,M,St. Brigid School,,212-677-5210,185 East 7th St,10009,1,40,989603,203419,Admissions@stbrigidschoolny.com,http://stbrigidschoolny.com,3,3,1,01MAGR,40.724849,-73.980659,3,2,2602,1004703.0,1003900001.0,Lower East Side                                                            
739,MAGT,NYCEEC,M,St. Charles Borromeo,,212-368-6666,214 West 142nd St,10030,1,90,1000421,238025,stbenedictsecacademyscb@gmail.com,http://stcharlesschoolcentral.org,2,2,1,05MAGT,40.820040000000006,-73.941253,10,9,230,1060426.0,1020270041.0,Central Harlem North-Polo Grounds                                          
740,MAGZ,NYCEEC,M,St. Gregory The Great School,,212-362-5410,138 West 90th St,10024,1,36,991922,226986,mrodriguez@stgregorymanhattan.org,http://stgregorymanhattan.org,2,6,1,03MAGZ,40.789804,-73.972124,7,6,173,1032440.0,1012200053.0,Upper West Side                                                            
741,MAHP,NYCEEC,M,St. Paul School,,212-534-0619,114 East 118th St,10035,5,72,1000441,230785,samarie@stpaulschool.us,http://stpaulschool.us,5,4,1,04MAHP,40.800225,-73.941386,11,8,182,1052335.0,1016450007.0,East Harlem North                                                          
742,MAHQ,NYCEEC,M,St. Rose Of Lima School,,212-927-1619,517 West 164th St,10032,1,36,1000946,244493,m099@adnyeducation.org,http://stroseoflimanyc.org,5,9,3,06MAHQ,40.837528000000006,-73.939525,12,7,24301,1081859.0,1021210020.0,Washington Heights South                                                   
743,MALF,NYCEEC,M,Prince Hall Colonial Park DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-281-1444,159 - 30 Harlem Riv Dr,10039,1,11,1001937,242787,darren.m.morton@gmail.com,,5,9,3,05MALF,40.833115,-73.935445,10,9,24302,1084184.0,1021060320.0,Central Harlem North-Polo Grounds                                          
744,MAMQ,NYCEEC,M,Lenox Hill Neighborhood House,,212-218-0406,331 East 70th St,10021,1,80,995962,218726,wjimenez@lenoxhill.org,http://lenoxhill.org,3,3,1,02MAMQ,40.766925,-73.95795,8,5,126,1044838.0,1014450014.0,Lenox Hill-Roosevelt Island                                                
745,MAMZ,NYCEEC,M,Manhattan Nursery School,,212-631-0543,38 West 32nd St Suite 306,10001,1,16,987731,211724,contact@manhattannurseryschool.com,http://manhattannurseryschool.com,7,1,1,02MAMZ,40.747889,-73.98725300000001,5,4,76,1015806.0,1008330018.0,Midtown-Midtown South                                                      
746,MANH,NYCEEC,M,Imagine ELC @ East 97th Street,,212-410-2077,60 - 62 East 97th St,10029,1,16,997285,226159,sinaikidsinfo@imagineelc.com,http://imagineelc.com,5,6,1,02MANH,40.787566999999996,-73.952888,11,4,16002,1051451.0,1016020044.0,East Harlem South                                                          
747,MANJ,NYCEEC,M,Ivy League Early Learning Academy,,212-683-5545,776 Ave Of The Americas,10001,1,36,986761,210694,manhattan@ivyleagueearlylearning.com,http://ivyleagueearlylearning.com,5,9,3,02MANJ,40.744890000000005,-73.991342,5,3,58,1015632.0,1008280001.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
748,MANK,NYCEEC,M,"Urban Concepts Of NY - Round The Clock Nursery, Inc.",,212-694-0615,301 West 130th St,10027,1,20,998331,235703,rcnursery1@yahoo.com,http://roundtheclocknursery.org,2,7,1,05MANK,40.813441999999995,-73.94897900000001,10,9,215,1084087.0,1019580001.0,Central Harlem North-Polo Grounds                                          
749,MANM,NYCEEC,M,West Harlem Earlylearn,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-665-7586,121 West 128th St,10027,1,69,999464,234496,mrwhhs@aol.com,http://westharlemelnyc.com,3,4,1,05MANM,40.810056,-73.944921,10,9,224,1057938.0,1019130020.0,Central Harlem North-Polo Grounds                                          
750,MANY,NYCEEC,M,YM & YWHA Of Washington Heights And Inwood,,212-569-6200,54 Nagle Ave,10040,3,66,1003763,252645,jgoldenbach@ywashhts.org,,5,9,3,06MANY,40.859992999999996,-73.929129,12,10,285,1064146.0,1021720064.0,Washington Heights North                                                   
751,MAOM,NYCEEC,M,Children's Aid Society Drew Hamilton ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-281-9555,2672 Frederick Douglass Blvd,10030,1,49,1000111,238365,jadolphus@childrensaidsociety.org,http://childrensaidsociety.org,3,7,1,05MAOM,40.820987,-73.94326099999999,10,9,232,1060427.0,1020280001.0,Central Harlem North-Polo Grounds                                          
752,MAON,NYCEEC,M,Union Johnson Early Childhood Programs,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-828-6028,1829 Lexington Ave,10029,1,38,1000124,229505,trankins@unionsettlement.org,http://unionsettlement.org,3,7,1,04MAON,40.796762,-73.94296800000001,11,8,182,1087213.0,1016400021.0,East Harlem North                                                          
753,MAOZ,NYCEEC,M,Educational Alliance - Lillian Wald,,646-395-4218,34 Ave D,10009,3,20,990494,201989,maribel_oconnell@edalliance.org,http://edalliance.org,3,7,1,01MAOZ,40.721351,-73.977723,3,2,20,1078048.0,1003560001.0,Lower East Side                                                            
754,MAPD,NYCEEC,M,ESS Morningside,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-281-4142,2967 Frederick Douglas Blvd,10039,1,16,1001586,242065,checkod@e-s-s.org,,3,7,2,05MAPD,40.830283,-73.93646700000001,10,9,24302,1084520.0,1021060003.0,Central Harlem North-Polo Grounds                                          
755,MAPH,NYCEEC,M,East Harlem Block Nursery 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-427-2571,215 East 106th St,10029,1,17,999773,227649,cviruet@ehbn.org,,3,6,1,04MAPH,40.791312,-73.944041,11,8,170,1080690.0,1016560001.0,East Harlem South                                                          
756,MAPL,NYCEEC,M,Battery Park City Day Nursery,,212-945-0088,215 South End Ave,10280,1,35,979573,197802,info@bpcdaynursery.com,,5,9,3,2MAPL,40.709523,-74.01667900000001,1,1,31704,1000055.0,1000167518.0,Battery Park City-Lower Manhattan                                          
757,MAPM,NYCEEC,M,Hamilton Madison House Earlylearn Center 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-962-3408,60 Catherine St,10038,1,21,984993,198569,helenfung@hmhonline.org,http://hmhonline.org,3,7,2,02MAPM,40.711566,-73.99684,3,1,25,1077421.0,1001110100.0,Chinatown                                                                  
758,MAPW,NYCEEC,M,Leggett Memorial,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-828-6051,237 East 104th St,10029,1,35,999755,227071,ieatman@unionsettlement.org,http://unionsettlement.org,3,3,1,04MAPW,40.789687,-73.94426700000001,11,8,170,1080671.0,1016540011.0,East Harlem South                                                          
759,MAPY,NYCEEC,M,Grand St. Settlement Dual Center #1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-677-6990,60 Essex St,10002,1,37,987367,200459,jliu@grandsettlement.org,http://grandsettlement.org,3,7,1,02MAPY,40.717011,-73.988987,3,1,18,1083429.0,1003510001.0,Chinatown                                                                  
760,MAQA,NYCEEC,M,Virginia Day Nursery,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-228-5220,464 East 10th St,10009,1,12,991269,203061,virginiaday@e-s-s.org,,3,7,1,01MAQA,40.724601,-73.97454,3,2,24,1077538.0,1003620010.0,Lower East Side                                                            
761,MAQG,NYCEEC,M,Gramercy School,,212-420-0510,460 West 34th St 2nd Floor,10001,1,6,984548,214046,donna.savino@yai.org,,3,2,2,02MAQG,40.754329,-73.99857800000001,4,3,103,1012843.0,1007310001.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
762,MAQH,NYCEEC,M,Goddard Riverside Preschool @ W83rd 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-877-7780,128 West 83rd St,10024,1,17,991209,225238,mplace@goddard.org,http://goddardriverside.org,3,8,1,03MAQH,40.784949,-73.97459599999999,7,6,169,1032080.0,1012130042.0,Upper West Side                                                            
763,MAQI,NYCEEC,M,Child Center Of NY,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-799-2440,169 West 87th St,10024,1,25,991571,226415,patriciamachado@childcenterny.org,http://childcenterny.org,3,6,1,03MAQI,40.787929999999996,-73.973483,7,6,173,1032229.0,1012180010.0,Upper West Side                                                            
764,MAQL,NYCEEC,M,Goddard Riverside DCC @ West 84th St. 3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-799-2369,26 West 84th St,10024,1,19,992097,225040,cchiarelli@goddard.org,http://goddard.org,3,4,1,03MAQL,40.784358000000005,-73.97122399999999,7,6,169,1081040.0,1011970046.0,Upper West Side                                                            
765,MAQM,NYCEEC,M,Dawning Village Too,,212-369-5313,2211 First Ave,10029,1,18,1001671,228791,dawningvillage@yahoo.com,http://dawningvillage.org,2,7,1,04MAQM,40.794511,-73.936509,11,8,180,1081091.0,1016840001.0,East Harlem North                                                          
766,MAQR,NYCEEC,M,"Rena Child Care Centers, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-795-4444,639 Edgecombe Ave,10032,1,87,1001756,244508,Renaearlylearn@yahoo.com,,3,8,1,06MAQR,40.837754,-73.936438,12,10,249,1062652.0,1021110058.0,Washington Heights South                                                   
767,MAQT,NYCEEC,M,Union Carver Early Childhood Program,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-828-6079,1565 Madison Ave,10029,1,38,998272,228245,adonadelle@unionsettlement.org,http://unionsettlement.org,3,7,1,04MAQT,40.793315,-73.94971,11,8,168,1078840.0,1016100023.0,East Harlem South                                                          
768,MARB,NYCEEC,M,LSSMNY : Early Life Children's Center 11,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,646-478-7949,110 West 146th St,10039,1,38,1001832,238481,emason@lssny.org,http://lssny.org,3,7,2,05MARB,40.821357,-73.936353,10,9,232,1060189.0,1020140036.0,Central Harlem North-Polo Grounds                                          
769,MARD,NYCEEC,M,Grant DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-666-6000,1299 Amsterdam Ave,10027,1,25,996361,235041,wmoore@ehbn.org,http://eastharlemblocknursery.org,3,7,1,05MARD,40.811919,-73.957318,9,7,20901,1084095.0,1019640001.0,Morningside Heights                                                        
770,MARH,NYCEEC,M,LSSMNY : Early Life Children's Center 13,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,646-360-4093,218 West 147th St,10039,1,89,1000966,239259,jfort@lssny.org,http://early-life.org,3,7,2,05MARH,40.82331,-73.939043,10,9,234,1060503.0,1020320017.0,Central Harlem North-Polo Grounds                                          
771,MARJ,NYCEEC,M,Graham Windham DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-491-8501,669 Lenox Ave,10037,1,34,1001612,237905,ruchkinan@e-s-s.org,,5,9,3,05MARJ,40.819390000000006,-73.937012,10,9,232,1085366.0,1020120025.0,Central Harlem North-Polo Grounds                                          
772,MASA,NYCEEC,M,Addie Mae Collins 3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-831-3144,2322 Third Ave,10035,1,54,1002112,232470,lissettethrower@gmail.com,http://addiemaecollins.org,3,8,1,05MASA,40.804468,-73.93526700000001,11,9,242,1054497.0,1017750033.0,East Harlem North                                                          
773,MASH,NYCEEC,M,Friends Of Crown Heights DCC #28,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-567-5655,3732 10th Ave,10034,1,20,1005683,252665,foch28@fochdaycare.org,http://fochdaycare.org,3,8,1,06MASH,40.859898,-73.922264,12,10,299,1080030.0,1022160001.0,Marble Hill-Inwood                                                         
774,MASJ,NYCEEC,M,Children's Aid Society Milbank Early Childhood Program,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-996-1716,14 - 32 West 118th St,10026,1,7,999028,231563,lillianaj@childrensaidsociety.org,http://childrensaidsociety.org,3,4,2,03MASJ,40.802278,-73.94625699999999,10,9,190,1051435.0,1016010018.0,Central Harlem South                                                       
775,MASK,NYCEEC,M,East Harlem Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-348-2343,130 East 101st St,10029,1,24,998287,226796,jessican@childrensaidsociety.org,http://childrensaidsociety.org,3,3,1,04MASK,40.789308,-73.949225,11,8,166,1051816.0,1016280062.0,East Harlem South                                                          
776,MASL,NYCEEC,M,Hudson Guild Children's Center I,,212-760-9830,441 West 26th St,10001,1,20,983806,212366,esiegel@hudsonguild.org,http://hudsonguild.org,3,7,2,02MASL,40.749196000000005,-74.00181500000001,4,3,97,1012827.0,1007240010.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
777,MBAG,NYCEEC,M,Milestones Uws,,917-273-0776,319 West 74 St,10023,1,8,988525,224085,debbie@milestonesuws.com,,5,9,3,03MBAG,40.78132,-73.983953,7,6,163,1030999.0,1011840066.0,Upper West Side                                                            
778,MASN,NYCEEC,M,Community Life Center 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-427-6800,221 East 122 St,10035,1,78,1001880,231331,nic_1999@msn.com,http://communitylifeline.org,3,6,2,04MASN,40.801499,-73.93656700000001,11,8,194,1054627.0,1017870060.0,East Harlem North                                                          
779,MASP,NYCEEC,M,Goddard Riverside Head Start Center @ W 95th St. 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-873-6865,70 West 95th St,10025,1,16,993216,227730,mplace@goddard.org,http://goddard.org,2,7,2,03MASP,40.791754,-73.967013,7,6,181,1079519.0,1012080001.0,Upper West Side                                                            
780,MASU,NYCEEC,M,Hamilton Madison House Earlylearn Center 5,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-962-3408,253 South St,10002,1,13,986866,198046,helenfung@hmhonline.org,http://hmhonline.org,3,7,2,01MASU,40.710001,-73.990553,3,1,6,1085945.0,1002480015.0,Lower East Side                                                            
781,MASV,NYCEEC,M,Scan Laguardia House Nursery,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-722-7441,414 - 416 East 105th St,10029,1,19,1000822,226583,gdirectress@aol.com,,3,7,2,04MASV,40.788689,-73.939959,11,8,162,1083946.0,1016960001.0,East Harlem South                                                          
782,MASX,NYCEEC,M,Pequenos Souls DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-427-7644,114 East 122nd St,10035,1,37,1000957,231682,apegues@unionsettlement.org,http://unionsettlement.org,3,6,1,04MASX,40.802802,-73.939701,11,9,196,1054408.0,1017700159.0,East Harlem North                                                          
783,MATA,NYCEEC,M,Henry Street Settlement Family School,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-614-0537,110 - 120 Baruch Dr,10002,1,7,990621,201149,skwok@henrystreet.org,http://henrystreet.org,3,2,1,01MATA,40.718773999999996,-73.977424,3,2,1002,1078034.0,1003230001.0,Lower East Side                                                            
784,MATB,NYCEEC,M,Children's Aid Society Taft ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-831-0556,1724 - 26 Madison Ave,10029,1,23,999123,230185,beverlyl@childrensaidsociety.org,http://childrensaidsociety.org,3,2,1,04MATB,40.798496,-73.94595,11,9,184,1080504.0,1016180001.0,East Harlem North                                                          
785,MATI,NYCEEC,M,LSSMNY : Early Life Children's Center 12,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-933-1815,1951 Park Ave,10037,1,41,1001924,234193,rbrightman@lssny.org,http://early-life.org,5,9,3,05MATI,40.809206,-73.93600699999999,11,9,242,1054513.0,1017807501.0,East Harlem North                                                          
786,MATK,NYCEEC,M,Bank Street Head Start,,212-353-2532,535 East 5th St,10009,1,40,989069,203159,eatkinson@bankstreet.edu,http://bankstreet.edu/innovation-policy-and-research/head-start/,3,6,1,01MATK,40.724484000000004,-73.983487,3,2,32,1087322.0,1004010046.0,East Village                                                               
787,MATL,NYCEEC,M,"Chinatown DCC, Inc.",,212-431-3845,35 Division St,10002,1,60,985424,199410,chinatown_day_care@verizon.net,,7,7,1,02MATL,40.714143,-73.99578699999999,3,1,8,1003514.0,1002810046.0,Chinatown                                                                  
788,MATM,NYCEEC,M,Chinese Community Concerns Corp.,,212-226-5000,180 Mott St,10012,3,36,985448,201798,chinaheadstart@aol.com,,8,7,2,02MATM,40.7205,-73.99589499999999,2,1,41,1007156.0,1004790001.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
789,MATO,NYCEEC,M,Dewitt Reformed Church Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-254-3070,280 Rivington St,10002,1,40,989929,200699,mybln@yahoo.com,,3,6,1,01MATO,40.717468,-73.979726,3,2,1002,1004060.0,1003230073.0,Lower East Side                                                            
790,MATP,NYCEEC,M,LSSMNY : Early Life Childrens Center 14,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,646-449-0814,510 - 16 West 145th St,10031,1,49,998451,240013,,,3,8,1,06MATP,40.82548,-73.948215,9,7,229,1061917.0,1020760041.0,Hamilton Heights                                                           
791,MATQ,NYCEEC,M,Escuela Hispana Montessori 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-982-6650,180 Suffolk St,10002,1,29,988477,202038,blancaescuela180@gmail.com,,3,7,1,01MATQ,40.721067,-73.98501,3,2,3001,1004240.0,1003500008.0,Chinatown                                                                  
792,MATU,NYCEEC,M,Grand St. Settlement Head Start Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-777-0656,294 Delancey St,10002,1,39,989985,200326,mrosa@grandsettlement.org,http://grandsettlement.org,3,7,1,01MATU,40.715824,-73.979547,3,2,1002,1078038.0,1003230001.0,Lower East Side                                                            
793,MAUA,NYCEEC,M,Education Alliance - East Broadway,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,646-395-4218,197 East Broadway,10002,1,76,987466,199403,maribel_o'connell@edalliance.org,http://edalliance.org,3,1,1,02MAUA,40.714219,-73.988219,3,1,6,1003704.0,1002850029.0,Lower East Side                                                            
794,MAUB,NYCEEC,M,University Settlement ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-453-4584,184 Eldridge St,10002,1,79,986871,201792,aleong@universitysettlement.org,http://universitysettlement.org,3,2,2,01MAUB,40.720653000000006,-73.990674,3,1,18,1005483.0,1004150018.0,Chinatown                                                                  
795,MAUC,NYCEEC,M,Grand St. Settlement,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,212-228-8240,300 Delancey St,10002,1,21,990176,200359,jelsayed@grandsettlement.org,http://grandsettlement.org,3,7,1,01MAUC,40.715758,-73.979334,3,2,1002,1078037.0,1003230001.0,Lower East Side                                                            
