,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
158,K280,DOE,K,Pre - K Center At Bishop Ford School Site,,718-965-1190,500 19th St,11215,1,488,989077,178398,mseide2@schools.nyc.gov,http://ps10.org,2,2,1,15K863,40.656944,-73.983115,7,38,1502,3017307.0,3008890001.0,Windsor Terrace                                                            
159,K282,DOE,K,P.S. 282 Park Slope,,718-622-1626,180 6 Ave,11217,1,90,990423,185765,RHoke2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/13/k282,2,7,3,13K282,40.67634,-73.977367,6,39,131,3019597.0,3009500024.0,Park Slope-Gowanus                                                         
160,K284,DOE,K,P.S. 284 Lew Wallace,,718-495-7791,213 Osborn St,11212,1,18,1009894,182254,jsanders2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k284,3,3,3,23K284,40.667377,-73.908214,16,41,912,3081460.0,3035440135.0,Brownsville                                                                
161,K287,DOE,K,P.S. 287 Bailey K Ashford,,718-834-4745,50 Navy St,11201,1,54,989554,193596,jfrancois5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/13/k287,2,3,3,13K287,40.697901,-73.98054,2,35,23,3000203.0,3001110001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
162,K288,DOE,K,P.S. 288 The Shirley Tanyhill,,718-382-2100,2950 West 25 St,11224,1,36,986399,148501,dlamber3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/21/k288,2,3,3,21K288,40.574411,-73.99194,13,47,342,3189538.0,3070540045.0,Seagate-Coney Island                                                       
163,KABD,NYCEEC,K,Bais Tziporah,,718-436-8336,1449 39th St,11218,1,27,989033,171984,btmsm@aol.com,,5,9,3,20KABD,40.638647,-73.982997,12,39,228,3328392.0,3053470058.0,Borough Park                                                               
164,K289,DOE,K,P.S. 289 George V Brower,,718-493-3824,900 St Marks Ave,11213,1,48,1000334,185025,djeffer@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k289,2,3,3,17K289,40.674794,-73.942639,8,36,341,3031050.0,3012290028.0,Crown Heights North                                                        
165,K290,DOE,K,P.S. 290 Juan Morel Campos,,718-647-1113,135 Schenck Ave,11207,1,18,1014898,186364,wgeorge@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k290,2,7,3,19K290,40.677890000000005,-73.889758,5,37,1198,3087821.0,3039490018.0,East New York                                                              
166,K295,DOE,K,P.S. 295,,718-965-0390,330 18 St,11215,1,54,987330,180120,lmazza2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/15/k295,2,6,3,15K295,40.660976,-73.988297,7,38,147,3331274.0,3008800001.0,Sunset Park West                                                           
167,K297,DOE,K,P.S. 297 Abraham Stockton,,718-388-4581,700 Park Ave,11206,1,18,998786,193431,jbrown28@schools.nyc.gov,http://schools.nyc.gov/schoolportals/14/k297,2,2,3,14K297,40.697781,-73.94780899999999,3,36,257,3048508.0,3017390011.0,Bedford                                                                    
168,K298,DOE,K,P.S. 298 Dr. Betty Shabazz,,718-495-7793,85 Watkins St,11212,1,46,1009797,183759,jdill2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k298,3,3,3,23K298,40.670986,-73.908194,16,37,906,3080768.0,3035070007.0,Brownsville                                                                
169,K299,DOE,K,P.S. 299 Thomas Warren Field,,718-574-0301,88 Woodbine St,11221,1,36,1007012,191023,wkirk2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k299,2,3,3,32K299,40.691077,-73.918152,4,34,399,3076734.0,3033580001.0,Bushwick South                                                             
170,K305,DOE,K,P.S. 305 Dr. Peter Ray,,718-789-3962,344 Monroe St,11216,1,18,999466,189159,jmortle@schools.nyc.gov,http://schools.nyc.gov/schoolportals/13/k305,3,3,3,13K305,40.686076,-73.945229,3,36,265,3051458.0,3018190014.0,Bedford                                                                    
171,K306,DOE,K,P.S. 306 Ethan Allen,,718-649-3155,970 Vermont St,11207,1,54,1015725,178099,lburrou2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k306,2,3,3,19K306,40.655997,-73.886547,5,42,1104,3097873.0,3043920001.0,East New York                                                              
172,K307,DOE,K,P.S. 307 Daniel Hale Williams,,718-834-4748,209 York St,11201,1,100,989287,194892,rdavenport@schools.nyc.gov,http://schools.nyc.gov/schoolportals/13/k307,2,3,1,13K307,40.701343,-73.982314,2,33,21,3000158.0,3000560007.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
173,K308,DOE,K,P.S. 308 Clara Cardwell,,718-574-2373,616 Quincy St,11221,1,28,1002040,190109,gpatter@schools.nyc.gov,http://schools.nyc.gov/schoolportals/16/k308,2,3,3,16K308,40.688695,-73.935499,3,36,293,3044493.0,3016300001.0,Stuyvesant Heights                                                         
174,K309,DOE,K,P.S. 309 The George E Wibecan Preparatory Academy,,718-574-2381,794 Monroe St,11221,1,28,1005259,190031,aaponte10@schools.nyc.gov,http://schools.nyc.gov/schoolportals/16/k309,2,3,3,16K309,40.688419,-73.92483299999999,3,41,385,3045047.0,3016430036.0,Stuyvesant Heights                                                         
175,K312,DOE,K,P.S. 312 Bergen Beach,,718-763-4015,7103 Ave T,11234,1,54,1009549,165828,syoo2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k312,2,3,3,22K312,40.621413000000004,-73.908987,18,46,69602,3236665.0,3083930001.0,Georgetown-Marine Park-Bergen Beach-Mill Basin                             
176,K315,DOE,K,P.S. K315,,718-421-9560,2310 Glenwood Rd,11210,1,18,996903,169868,jranft@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k315,5,9,3,22K315,40.633232,-73.954655,14,45,772,3205780.0,3075510026.0,Flatbush                                                                   
177,K316,DOE,K,P.S. 316 Elijah Stroud,,718-638-4043,750 Classon Ave,11238,1,54,995204,185072,omaluf@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k316,2,3,3,17K316,40.674406,-73.960254,8,35,215,3029246.0,3011670018.0,Prospect Heights                                                           
178,K319,DOE,K,P.S. 319,,718-388-1588,360 Keap St,11211,1,54,996991,197833,azamora@schools.nyc.gov,http://ps319williamsburg.org,3,3,1,14K319,40.709674,-73.954217,1,34,527,3063189.0,3024240001.0,North Side-South Side                                                      
179,K323,DOE,K,P.S. / I.S. 323,,718-495-7781,210 Chester St,11212,1,36,1008890,182134,lharris7@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k323,2,3,3,23K323,40.666545,-73.910904,16,41,924,3081442.0,3035420001.0,Brownsville                                                                
180,K325,DOE,K,The Fresh Creek School,,718-272-1843,875 Williams Ave,11207,1,54,1013506,177584,jdanver@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k325,3,3,3,19K325,40.654030999999996,-73.89485400000001,18,42,982,3229155.0,3081580035.0,Canarsie                                                                   
181,K326,DOE,K,P.S. 326,,718-241-4828,1800 Utica Ave,11234,1,28,1004192,168228,mfoster5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k326,2,3,3,22K326,40.628659000000006,-73.92793,18,45,728,3215550.0,3077750001.0,Flatlands                                                                  
182,K327,DOE,K,P.S. 327 Dr. Rose B English,,718-495-7801,111 Bristol St,11212,1,36,1008639,182807,kchance@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k327,2,3,3,23K327,40.668475,-73.912351,16,41,924,3081032.0,3035200008.0,Brownsville                                                                
183,K328,DOE,K,P.S. 328 Phyllis Wheatley,,718-345-9393,330 Alabama Ave,11207,1,36,1012561,182536,bgedach@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k328,2,3,3,19K328,40.668167,-73.897835,5,42,1134,3084283.0,3037680001.0,East New York (Pennsylvania Ave)                                           
184,K329,DOE,K,P.S. 329 Surfside,,718-996-3800,2929 West 30 St,11224,1,48,985385,148644,smarbury@schools.nyc.gov,http://ps329.schoolwires.com,2,7,3,21K329,40.574607,-73.99629200000001,13,47,342,3189517.0,3070510001.0,Seagate-Coney Island                                                       
185,K335,DOE,K,P.S. 335 Granville T Woods,,718-493-7736,130 Rochester Ave,11213,1,36,1004167,184956,principalthompson335@gmail.com,http://schools.nyc.gov/schoolportals/16/k335,2,3,3,16K335,40.674656,-73.92779399999999,8,36,307,3035887.0,3013550023.0,Crown Heights North                                                        
186,K345,DOE,K,P.S. 345 Patrolman Robert Bolden,,718-647-8387,111 Berriman St,11208,1,36,1017530,185678,wholt@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k345,3,3,3,19K345,40.676128999999996,-73.880337,5,37,1192,3088734.0,3039900001.0,East New York                                                              
187,K346,DOE,K,P.S. 346 Abe Stark,,718-642-3000,1400 Pennsylvania Ave,11239,1,90,1017065,175010,kcaifa@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k346,2,7,3,19K346,40.647259999999996,-73.881114,5,42,105804,3098294.0,3044520025.0,Starrett City                                                              
188,K361,DOE,K,P.S. 361 East Flatbush Early Childhood School,,718-856-0600,3109 Newkirk Ave,11226,1,36,998959,172556,jcolon5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/22/k361,5,9,3,22K361,40.640066,-73.947253,17,45,830,3112334.0,3049650001.0,East Flatbush-Farragut                                                     
189,K362,CHARTER,K,Hellenic Classical Charter School,,718-499-0957,646 5th Ave,11215,1,18,986446,180808,JoyPetrakos@aol.com,http://hccs-nys.org,3,2,1,15K362,40.662646,-73.992085,7,38,143,3336795.0,3006340034.0,Park Slope-Gowanus                                                         
190,K375,DOE,K,P.S. 375 Jackie Robinson School,,718-693-6655,46 Mckeever Pl,11225,1,36,995449,181484,sellman@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k375,3,3,1,17K375,40.665034999999996,-73.95903100000001,9,35,325,3034356.0,3013010001.0,Crown Heights South                                                        
191,KABE,NYCEEC,K,Bais Yaakov D'chassidei Gur,,718-338-5600,1975 51st St,11204,1,18,990426,166877,esmith@thejnet.com,,5,9,3,21KABE,40.62465,-73.977946,12,44,464,3129528.0,3054620045.0,Borough Park                                                               
192,K377,DOE,K,P.S. 377 Alejandrina B De Gautier,,718-574-0325,200 Woodbine St,11221,1,36,1007847,192076,dzagami@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k377,2,7,3,32K377,40.694018,-73.915263,4,37,415,3076784.0,3033600001.0,Bushwick South                                                             
193,K380,DOE,K,P.S. 380 John Wayne Elementary,,718-388-0607,370 Marcy Ave,11206,1,82,997157,195047,enunez2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/14/k380,2,3,3,14K380,40.702427,-73.952985,1,33,531,3061235.0,3022360009.0,Bedford                                                                    
194,K384,DOE,K,P.S. / I.S. 384 Frances E Carter,,718-574-0382,242 Cooper St,11207,1,36,1010671,190713,praulli@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k384,3,3,3,32K384,40.690353,-73.904803,4,37,409,3080043.0,3034420001.0,Bushwick North                                                             
195,K394,DOE,K,M.S. K394,,718-756-3164,188 Rochester Ave,11213,1,90,1004137,184405,gshawpieters@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k394,2,3,3,17K394,40.672762,-73.927973,8,36,347,3036289.0,3013670022.0,Crown Heights North                                                        
196,K397,DOE,K,P.S. 397 Foster - Laurie,,718-774-5200,490 Fenimore St,11203,1,12,999116,179285,ncolon@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k397,3,3,3,17K397,40.658939000000004,-73.94629,9,40,810,3107315.0,3048150020.0,Prospect Lefferts Gardens-Wingate                                          
197,K398,DOE,K,P.S. 398 Walter Weaver,,718-774-4466,60 East 94 St,11212,1,72,1004231,181212,tkatanb@schools.nyc.gov,http://schools.nyc.gov/schoolportals/17/k398,2,3,3,17K398,40.663559,-73.926959,17,41,882,3323072.0,3045950015.0,Rugby-Remsen Village                                                       
198,K401,DOE,K,Christopher Avenue Community School,,718-495-5761,51 Christopher Ave,11212,1,36,1010248,184196,dmitche5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k401,2,3,3,23K401,40.672462,-73.906552,16,37,908,3083608.0,3036930001.0,Brownsville                                                                
199,K414,DOE,K,Brooklyn Arbor Elementary School,,718-963-0393,325 South 3 St,11211,1,36,996862,197921,parents@brooklynarbor.org,http://brooklynarbor.org,3,3,3,14K414,40.709647,-73.95465,1,34,527,3063188.0,3024230001.0,North Side-South Side                                                      
200,K446,DOE,K,Riverdale Avenue Community School,,718-485-1679,76 Riverdale Ave,11212,1,54,1008226,179691,info@riverdaleavenuebrooklyn.org,http://schools.nyc.gov/schoolportals/23/k446,3,3,1,23K446,40.660204,-73.913933,16,42,896,3082253.0,3035970011.0,Brownsville                                                                
201,K506,DOE,K,P.S. 506 : The School Of Journalism & Technology,,718-492-0087,330 59 St,11220,1,18,978839,173228,lsarnic@schools.nyc.gov,http://schools.nyc.gov/schoolportals/20/k506,5,9,3,20K506,40.642121,-74.018997,7,38,74,3016258.0,3008620012.0,Sunset Park West                                                           
202,K516,DOE,K,Sunset Park Avenues Elementary School,,718-369-8330,4222 4th Ave,11232,1,54,981893,176359,jrogness@schools.nyc.gov,http://sunsetparkavenues.org,3,2,3,15K516,40.650785,-74.008105,7,38,82,3337158.0,3007230025.0,Sunset Park West                                                           
203,K532,DOE,K,New Bridges Elementary,,718-363-8200,1025 Eastern Pkwy,11213,1,90,1002508,183178,kevyn@ps532newbridges.org,http://schools.nyc.gov/schoolportals/17/k532,2,3,3,17K532,40.669001,-73.934635,8,35,353,3037303.0,3013890035.0,Crown Heights North                                                        
204,K557,DOE,K,Brooklyn Gardens Elementary School,,718-495-7012,574 Dumont Ave,11207,1,36,1012718,181795,19k557@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k557,2,3,3,19K557,40.665797999999995,-73.897723,5,42,1130,3084617.0,3038020015.0,East New York (Pennsylvania Ave)                                           
205,K599,DOE,K,Brooklyn Landmark Elementary School,,718-443-2747,251 Mcdougal St,11233,1,36,1009065,187213,bklandmark@gmail.com,http://schools.nyc.gov/schoolportals/23/k599,3,3,3,23K599,40.680318,-73.91064399999999,16,37,369,3041561.0,3015280001.0,Ocean Hill                                                                 
206,K627,DOE,K,Brighter Choice Community School,,718-574-2378,280 Hart St,11206,1,18,1000626,192069,fmcintosh2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/16/k627,2,3,3,16K627,40.694086,-73.940744,3,36,281,3049420.0,3017730014.0,Stuyvesant Heights                                                         
207,K628,DOE,K,Brooklyn Brownstone School,,718-573-2307,272 Macdonough St,11233,1,36,1002154,187659,sgibbs4@schools.nyc.gov,http://schools.nyc.gov/schoolportals/16/k628,2,2,3,16K628,40.681896,-73.935963,3,36,273,3047054.0,3016740011.0,Stuyvesant Heights                                                         
208,K636,DOE,K,Young Scholars' Academy For Discovery And Exploration,,718-453-4081,280 Hart St,11206,1,36,1000728,192084,tallen3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/16/k636,2,3,3,16K636,40.694086,-73.940744,3,36,281,3049420.0,3017730014.0,Stuyvesant Heights                                                         
209,K651,CHARTER,K,Pave Academy Charter School,,917-803-0380,76 Lorraine St,11231,1,36,982340,184973,cwestendarp@paveacademy.org,,5,9,3,84K651,40.674385,-74.006886,6,38,53,3338801.0,3005800016.0,Carroll Gardens-Columbia Street-Red Hook                                   
210,K676,DOE,K,Red Hook Neighborhood School,,718-330-2238,27 Huntington St,11231,1,36,982876,186241,rbrown24@schools.nyc.gov,http://schools.nyc.gov/schoolportals/15/k676,2,3,3,15K676,40.677564000000004,-74.005166,6,38,59,3008342.0,3005250001.0,Carroll Gardens-Columbia Street-Red Hook                                   
211,K677,DOE,K,East New York Elementary School Of Excellence,,718-272-6075,605 Shepherd Ave,11208,1,30,1017717,183231,jtouzin@schools.nyc.gov,http://schools.nyc.gov/schoolportals/19/k677,2,7,3,19K677,40.669387,-73.879614,5,42,1164,3090219.0,3040690001.0,East New York                                                              
212,K702,CHARTER,K,Community Partnership Charter School Pre - Kindergarten,,718-399-3824,241 Emerson Pl,11205,1,18,994928,191061,info@cpcsschool.org,http://cpcsschool.org/,5,9,3,13K702,40.690202,-73.961478,2,35,193,3055378.0,3019330102.0,Clinton Hill                                                               
213,K705,DOE,K,Brooklyn Arts And Science Elementary School,<P> <Strong>Note:</strong>  Students who are English Language Learners and/or are in the child welfare system will have priority for 20% of seats. If the applicant is in the child welfare system please contact the school directly.</P>,718-230-0851,443 St Marks Ave,11238,1,72,995436,185886,brooklynartselementary@gmail.com,http://schools.nyc.gov/schoolportals/17/k705,2,3,3,17K705,40.676774,-73.96005799999999,8,35,305,3028281.0,3011480050.0,Crown Heights North                                                        
214,K748,DOE,K,P.S. 748 Brooklyn School For Global Scholars,,718-382-3130,1664 Benson Ave,11214,1,36,982228,160397,dsalerno4@schools.nyc.gov,http://ps748scholars.com,2,3,3,20K748,40.607234000000005,-74.007199,11,43,180,3167623.0,3063990026.0,Bath Beach                                                                 
215,K770,DOE,K,P.S. 770 New American Academy,,718-221-5837,60 East 94 St,11212,1,36,1004164,181298,jsaratovsky@thenewamericanacademy.org,http://schools.nyc.gov/schoolportals/17/k770,3,3,1,17K770,40.663559,-73.926959,17,41,882,3323072.0,3045950015.0,Rugby-Remsen Village                                                       
216,KAAE,NYCEEC,K,Adelphi Academy Of Brooklyn,,718-238-3308,8515 Rdg Blvd,11209,1,36,975045,166820,romanosi@adelphinyc.org,,5,9,3,20KAAE,40.624746,-74.03347,10,43,62,3328998.0,3060330001.0,Bay Ridge                                                                  
217,KAAS,NYCEEC,K,Associated Beth Rivkah School - UPK,,718-735-0400,470 Lefferts Ave,11225,3,80,999262,180626,stenenbaum@bethrivkah.edu,,5,9,3,17KAAS,40.662647,-73.945959,9,40,806,3035454.0,3013310019.0,Prospect Lefferts Gardens-Wingate                                          
218,KABF,NYCEEC,K,Bais Yaakov Academy UPK,,718-339-4747,1213 Elm Ave,11230,3,60,994745,164146,mlevin@gamlacollege.com,,5,9,3,21KABF,40.616988,-73.962457,14,48,768,3180784.0,3067410012.0,Midwood                                                                    
219,KABG,NYCEEC,K,Yeshiva Jesode Hatorah,,718-302-7500,563 Bedford Ave,11211,3,34,994502,196556,vien@thejnet.com,,4,7,1,14KABG,40.704135,-73.96112,1,33,535,3060116.0,3021930007.0,Williamsburg                                                               
220,KABN,NYCEEC,K,Barkai Yeshivah,,718-998-7473,5302 21 Ave,11204,3,40,990677,165898,bmorano@barkaionline.org,,5,9,3,21KABN,40.622029,-73.976845,12,44,464,3131092.0,3054951138.0,Borough Park                                                               
221,KABP,NYCEEC,K,Battalion Christian Academy,,718-774-5447,780 Schenectady Ave,11203,1,36,1002608,177682,alcockfiled@gmail.com,,3,8,1,18KABP,40.654351,-73.9336,17,41,870,3108499.0,3048670118.0,East Flatbush-Farragut                                                     
222,KABU,NYCEEC,K,Be - Er Hagolah Institutes,,718-642-6800,671 Louisiana Ave,11239,1,72,1016772,174547,bhagolah@aol.com,http://beerhagolah.org,3,3,1,19KABU,40.645638,-73.883643,5,42,105804,3339160.0,3044520080.0,Starrett City                                                              
223,KACI,NYCEEC,K,Bambi Day Care,,718-645-7010,1981 Homecrest Ave,11229,1,60,995495,158326,info@bambiacademy.com,http://bambidaycarecenter.com,3,3,1,21KACI,40.601446,-73.959725,15,48,556,3196710.0,3072910134.0,Homecrest                                                                  
224,KADG,NYCEEC,K,Bnos Menachem,,718-493-1100,739 East New York Ave,11203,3,18,1001380,180668,bnos.menachem@verizon.net,http://bnosmenachem.org,1,8,1,17KADG,40.662347,-73.938285,9,41,87401,3038483.0,3014280047.0,Prospect Lefferts Gardens-Wingate                                          
225,KADN,NYCEEC,K,Zion Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-438-2862,5000 14th Ave,11219,1,40,986785,169923,Zion.daycare@thejnet.com,,2,6,2,20KADN,40.633057,-73.990593,12,44,236,3138079.0,3056490038.0,Borough Park                                                               
226,KADP,NYCEEC,K,Gan DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-435-2812,4206 - 10 15th Ave,11219,1,47,988683,171061,gandaycare@verizon.net,,5,9,3,20KADP,40.636182,-73.983758,12,44,232,3135986.0,3056000037.0,Borough Park                                                               
227,KADW,NYCEEC,K,Brooklyn Amity School,,718-891-6100,3867 Shr Pkwy,11235,1,30,1003138,153054,kidschoicepreschool@verizon.net,,5,9,3,22KADW,40.586329,-73.93226,15,48,598,3247917.0,3088060017.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
228,KAET,NYCEEC,K,Dimitrios & Georgia Kaloidis P.S. Of Holy Cross Goc,,718-836-8096,8502 Rdg Blvd,11209,1,72,974876,166906,,http://dgkschool.com,2,3,2,20KAET,40.624826,-74.033459,10,43,50,3153048.0,3060320037.0,Bay Ridge                                                                  
229,KAFB,NYCEEC,K,Epiphany Lutheran School,,718-773-7200,721 Lincoln Pl,11216,1,30,997555,183743,Crafton@foch.biz,,7,3,1,17KAFB,40.670862,-73.952347,8,35,31702,3032263.0,3012540063.0,Crown Heights North                                                        
230,KAFO,NYCEEC,K,Good Shepherd School,,718-339-2745,1943 Brown St,11229,1,36,1000793,159493,princpap@aol.com,,7,3,1,22KAFO,40.604209999999995,-73.940629,15,46,566,3345248.0,3073110001.0,Madison                                                                    
231,KAFZ,NYCEEC,K,HIDEC,,718-377-7507,1401 Ave I,11230,1,48,994623,167956,hidec@verizon.net,,3,3,2,21KAFZ,40.627493,-73.962638,14,45,530,3179326.0,3066980051.0,Midwood                                                                    
232,KAHA,NYCEEC,K,Masores Bais Yaakov,,718-692-2424,1395 Ocean Ave,11230,3,60,996304,168211,g.celnik@masores.com,,5,9,3,22KAHA,40.628339000000004,-73.95688100000001,14,45,772,3206224.0,3075660006.0,Flatbush                                                                   
233,KAHX,NYCEEC,K,Gateway City Academy,,718-921-3737,257 Bay Rdg Ave,11220,1,143,976810,171036,gca@gatewaycityacademy.net,http://gatewaycityacademy.net,5,9,3,20KAHX,40.636018,-74.026914,10,43,68,3145159.0,3058620060.0,Bay Ridge                                                                  
234,KAIN,NYCEEC,K,Phyl's Academy,,718-469-9400,3520 Tilden Ave,11203,1,144,999883,174969,info@phylsacademyny.com,http://phylsacademyny.com,5,3,1,17KAIN,40.647079999999995,-73.944058,17,45,854,3110600.0,3049200006.0,East Flatbush-Farragut                                                     
235,KAIT,NYCEEC,K,Prospect Park Yeshiva,,718-376-5959,1784 East 17 St,11229,3,36,996376,160135,dkelman@bloppy.org,,5,9,3,22KAIT,40.606652000000004,-73.955962,15,48,552,3000000.0,3067990046.0,Madison                                                                    
236,KAJD,NYCEEC,K,St. Anselm Catholic Academy,,718-745-7643,365 83 St,11209,1,72,976536,167089,jmckeon@diobrook.org,http://www.sacany.org/,5,9,3,20KAJD,40.625296999999996,-74.028499,10,43,62,3152079.0,3060070053.0,Bay Ridge                                                                  
237,KAJE,NYCEEC,K,St. Athanasius School,,718-236-4791,6120 Bay Pkwy,11204,1,60,989910,163686,dianecompetello@gmail.com,http://stathanasiusschool.org,5,9,3,21KAJE,40.615966,-73.979239,11,47,246,3132669.0,3055290034.0,Borough Park                                                               
238,KAJR,NYCEEC,K,Heartshare Human Services Of New York,,718-238-4637,1825 Bath Ave,11214,1,40,982809,159201,jill.fitzgerald@heartshare.org,http://heartshare.org,2,8,2,20KAJR,40.603405,-74.005247,11,43,280,3336446.0,3064040029.0,Bath Beach                                                                 
239,KAJT,NYCEEC,K,St. Frances Cabrini Catholic Academy,,718-386-9277,181 Suydam St,11221,1,72,1004723,194266,wanda.marty@sfc-ca.net,http://sfc-ca.com,2,4,1,32KAJT,40.699896,-73.92591999999999,4,34,423,3072916.0,3032080041.0,Bushwick South                                                             
240,KAJW,NYCEEC,K,St. Francis Of Assisi,,718-778-3700,400 Lincoln Rd,11225,1,36,998382,180267,c14upk@yahoo.com,http://sfabrooklyn.org,5,3,1,17KAJW,40.661638,-73.94944100000001,9,40,804,3106502.0,3047910023.0,Prospect Lefferts Gardens-Wingate                                          
241,KAKF,NYCEEC,K,St. Mark School,,718-332-9304,2602 East 19th St,11235,1,36,997939,153520,jvok@smsonthebay.com,http://smsonthebay.com,5,3,1,22KAKF,40.588254,-73.950523,15,48,600,3205007.0,3074630005.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
242,KAKI,NYCEEC,K,St. Peter Catholic Academy,,718-372-0025,8401 23rd Ave,11214,1,72,986936,158403,smmjsfc@aol.com,http://stpeteracademy-brooklyn.org/,5,9,3,21KAKI,40.601656,-73.990468,11,47,298,3329173.0,3068550001.0,Bensonhurst East                                                           
243,KALL,NYCEEC,K,St. Gregory The Great Catholic Academy,,917-972-9673,2520 Church Ave,11226,1,36,997022,176227,sgg991@yahoo.com,,5,9,3,17KALL,40.650587,-73.954261,17,40,794,3338999.0,3051040056.0,Erasmus                                                                    
244,KALT,NYCEEC,K,"Cheder, The",,718-252-6333,129 Elmwood Ave,11230,1,40,991104,167799,cheder_upk@netzero.net,,3,3,2,21KALT,40.627087,-73.975748,12,44,46201,3398191.0,3064990058.0,Flatbush                                                                   
245,KANO,NYCEEC,K,Yeshivas Boyan Tifereth Mordechai Shlomo,,718-435-6060,1205 44 St,11219,1,30,986737,172123,boyan@verizon.net,,5,9,3,15KANO,40.638925,-73.991007,12,39,224,3136132.0,3056040001.0,Borough Park                                                               
246,KANX,NYCEEC,K,Yeshiva Karlin Stolin,,718-232-7800,1801 55th St,11204,1,36,988679,166928,dstein@yks.edu,,3,6,2,21KANX,40.624695,-73.98405600000001,12,44,470,3130561.0,3054870001.0,Borough Park                                                               
247,KBKQ,NYCEEC,K,Parkside ECDC,,718-722-6236,525 Parkside Ave,11226,1,40,996498,178302,sandrahuntsmith@yahoo.com,,5,9,3,17KBKQ,40.655937,-73.955515,9,40,802,3115846.0,3050490001.0,Prospect Lefferts Gardens-Wingate                                          
248,KAOA,NYCEEC,K,Yeshiva Headstart 40th Street,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-633-2232,1402 40th St,11218,1,16,988545,171886,mkramer@ykypupa.org,,5,7,1,20KAOA,40.63851,-73.984316,12,39,230,3124884.0,3053450006.0,Borough Park                                                               
249,KAOP,NYCEEC,K,Yeshivah Of Flatbush,,718-377-4040,919 East 10 St,11230,3,110,993607,167603,agellman@flatbush.org,,5,9,3,21KAOP,40.62638,-73.966486,12,44,456,3170990.0,3065230001.0,Midwood                                                                    
250,KAOV,NYCEEC,K,Yeshiva Ohr Shraga,,718-252-7777,1102 Ave L,11230,1,28,994249,165097,generaloffice@ohrshraga.org,http://ohrshraga.org,3,3,1,21KAOV,40.619994,-73.964101,14,44,768,3329237.0,3067310001.0,Midwood                                                                    
251,KAPB,NYCEEC,K,Yeshivat Shaare Torah,,718-437-6101,222 Ocean Pkwy,11218,3,60,991215,174025,chavys2003@yahoo.com,,8,3,1,15KAPB,40.64439,-73.974325,12,39,494,3124704.0,3053380051.0,Kensington-Ocean Parkway                                                   
252,KAPM,NYCEEC,K,Yeshiva Toras Emes,,718-375-0900,1904 Ave N,11230,3,18,996604,163668,yetoem@aol.com,,5,9,3,22KAPM,40.616053,-73.95557,14,48,546,3398189.0,3067570001.0,Midwood                                                                    
253,KAPR,NYCEEC,K,Talmud Torah Crown Heights Yeshivah,,718-444-5800,6363 Ave U,11234,1,40,1008464,163862,chyjoan@yahoo.com,,3,3,2,22KAPR,40.616209000000005,-73.912697,18,46,698,3236983.0,3084060035.0,Georgetown-Marine Park-Bergen Beach-Mill Basin                             
